Polygon ID,Type,Bucket,Visitor Count,Visit Count,Visitor Percentage,Visit Percentage
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Charlotte, NC",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Kansas City, MO",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Providence, RI-New Bedford, MA",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Burlington, VT-Plattsburgh, NY",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Boston, MA (Manchester, NH)",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Atlanta, GA",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Municipality,"Washington, DC (Hagerstown, MD)",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"New York, NY",702,1192.0,100.72,100.25
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Philadelphia, PA",4,4.0,0.57,0.34
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Las Vegas, NV",2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Miami-Fort Lauderdale, FL",2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Washington, DC (Hagerstown, MD)",2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Pittsburgh, PA",2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Chicago, IL",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Utica, NY",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"San Francisco-Oakland-San Jose, CA",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Buffalo, NY",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"West Palm Beach-Ft Pierce, FL",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Detroit, MI",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,Malay,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Medford-Klamath Falls, OR",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Charlotte, NC",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Kansas City, MO",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Providence, RI-New Bedford, MA",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Boston, MA (Manchester, NH)",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Municipality,"Columbia, SC",1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,NJ,580,1043.0,83.21,87.72
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,NY,88,117.0,12.63,9.84
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,PA,7,7.0,1.0,0.59
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,FL,3,3.0,0.43,0.25
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,NC,2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,NV,2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,MA,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,VT,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,MD,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,OR,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,SC,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,IL,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,CA,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,ME,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,CT,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,RI,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,KS,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,MI,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CEL Province,GA,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,NJ,604,1057.0,86.66,88.9
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,NY,99,136.0,14.2,11.44
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,PA,6,6.0,0.86,0.5
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,FL,3,3.0,0.43,0.25
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,NC,2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,,2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,NV,2,2.0,0.29,0.17
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,MA,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,MD,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,OR,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,VA,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,SC,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,IL,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,CA,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,CT,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,RI,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,KS,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Top CDL Province,MI,1,1.0,0.14,0.08
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Total CEL,1910,2401.0,100.0,100.0
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Median distance traveled from CEL,19,,0.99,
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Lives within 1 mi,38,133.0,1.99,5.54
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Lives between 1 and 2 mi,52,82.0,2.72,3.42
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Lives between 2 and 3 mi,61,75.0,3.19,3.12
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Lives between 3 and 5 mi,108,182.0,5.65,7.58
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",CEL Distance,Lives between 5 and 10 mi,239,335.0,12.51,13.95
